"file","schema","ncols","has_content","latest_commit","schema_name"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/mimus_polyglottos.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2022-12-07 17:56:33,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Mionectes_olivaceus_CR_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/mniotilta_varia.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2022-12-07 17:56:33,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/molothrus_aeneus_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2025-01-16 20:10:36,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/molothrus_ater_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2025-01-16 22:02:26,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Molothrus_bonariensis_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2025-01-23 21:23:02,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Molothrus_oryzivorus_EP_CR.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Molothrus_rufoaxillaris_EP_CR.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Momotus_coeruliceps_AF_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-09-27 15:58:11,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Momotus_lessonii_AF_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-09-27 15:46:16,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Momotus_mexicanus_GD_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,FALSE,2024-10-28 19:05:38,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Morus_bassanus_AH_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Motacilla_alba_IH_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Motacilla_tschutschensis_IH_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Myadestes_townsendi_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-08-24 21:03:20,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Myadestes_unicolor_VS_CR.csv","breeding_migration | DatabaseSearchURL | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | interaction_strength | name_changes | other_species1 | recorder | source_citation | source_URL | species1_common | species1_lifestage | species1_scientific | species2_common | species2_lifestage | species2_scientific | text_excerpt | time_of_year | uncertain_interaction",22,TRUE,2026-02-11 19:15:33,"schema_3"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Mycteria_americana_CR_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/myiarchus_cinerascens.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2022-12-07 17:56:33,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/myiarchus_crinitus.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2023-12-05 21:22:26,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Myiarchus_tuberculifer_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-10-10 17:07:12,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/myiarchus_tyrannulus.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2022-12-07 17:56:33,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Myioborus_pictus_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-11-22 16:20:03,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Myiodynastes_luteiventris_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-10-10 17:15:48,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Myiopsitta_monachus_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2025-01-23 22:50:17,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Myiozetetes_granadensis_GD_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Nannopterum_auritum_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-11-08 20:51:17,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Nannopterum_brasilianum_GD_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Nomonyx_dominicus_GD_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Nucifraga_columbiana_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-11-22 17:39:14,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Numenius_americanus_GD_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Numenius_phaeopus_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-10-24 17:49:23,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Numenius_tahitiensis_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2025-03-13 16:47:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Nyctanassa_violacea_CR_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/nyctea_scandiaca.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2022-12-07 17:56:33,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Nycticorax_nycticorax_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-11-22 19:09:50,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Nyctidromus_albicollis_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-03-29 16:22:43,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Odontophorus_guttatus_AF_LB.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Oenanthe_oenanthe_EP_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-12-05 17:25:30,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Onychoprion_aleuticus_IH_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Onychoprion_fuscatus_AF_IH.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2024-09-11 16:57:23,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Oporornis_agilis_GD_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/oreortyx_pictus.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2022-12-07 17:56:33,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Oreoscoptes_montanus_AH_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Ortalis_vetula_EP_LB.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",24,TRUE,2026-08-24 15:10:47,"schema_2"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Ortygornis_pondicerianus_GD_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Oxyura_jamaicensis_IH_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
"C:/Users/kelly/OneDrive - Michigan State University/Research/MetaNetworksProject/MetaNetworksProject-Working/L0/taxa_checked_raw/Pachycoccyx_audeberti_CR_EP.csv","BOW_evidence | effect_sp1_on_sp2 | effect_sp2_on_sp1 | entry_changes | entry_date | interaction | n_studies | name_changes | nonbreedingseason | notesA | notesB | notesC | notesD | OLDsourceA | OLDsourceB | other_species1 | recorder | sourceAupdatedURL | sourceBupdatedURL | sourceCupdatedURL | sourceDupdatedURL | species1_common | species1_scientific | species2_common | species2_scientific | uncertain_interaction",26,TRUE,2026-08-24 15:10:47,"schema_1"
